date,state,state_abbrev,confirmed,confirmed_cum,deaths,deaths_cum,tests,tests_cum,positives,positives_cum,recovered_cum,hosp,hosp_cum,icu,icu_cum,vent,vent_cum,vaccines,vaccines_cum,weekly_increase
31/10/2021,Queensland,QLD,0,2089,0,7,5422,4669467,0,2089,2058,-1,11,0,0,0,0,28859,6144165,0
2/11/2021,Queensland,QLD,0,2090,0,7,7186,4681980,0,2090,2068,0,11,0,0,0,0,43143,6211782,0
4/11/2021,Queensland,QLD,3,2092,0,7,5209,4696721,3,2092,2069,-3,9,0,0,0,0,40169,6293712,0
7/11/2021,Queensland,QLD,3,2098,0,7,5825,4722223,3,2098,2076,2,9,0,0,0,0,21478,6394027,0
8/11/2021,Queensland,QLD,0,2098,0,7,5869,4728092,0,2098,2076,1,10,0,0,0,0,20380,6414407,0
10/11/2021,Queensland,QLD,3,2102,0,7,10875,4747091,3,2102,2077,0,12,0,0,0,0,35697,6484734,0
11/11/2021,Queensland,QLD,3,2105,0,7,8944,4756035,3,2105,2077,0,12,0,0,0,0,46289,6531023,0
14/11/2021,Queensland,QLD,0,2106,0,7,6587,4781296,0,2106,2078,-1,14,0,0,0,0,31043,6669009,0
15/11/2021,Queensland,QLD,3,2109,0,7,5636,4786932,3,2109,2078,0,14,0,0,0,0,30739,6699748,0
18/11/2021,Queensland,QLD,1,2111,0,7,9883,4815676,1,2111,2080,-2,10,0,0,0,0,43217,6838625,0
21/11/2021,Queensland,QLD,0,2112,0,7,7008,4839945,0,2112,2085,-3,4,0,0,0,0,23704,6945816,0
22/11/2021,Queensland,QLD,0,2112,0,7,6551,4846496,0,2112,2085,0,4,0,0,0,0,5956,6951772,0
25/11/2021,Queensland,QLD,3,2117,0,7,19448,4874350,3,2117,2100,0,3,0,0,0,0,34810,7073994,0
26/11/2021,Queensland,QLD,-1,2116,0,7,9326,4883676,-1,2116,2100,2,5,0,0,0,0,32081,7106075,0
28/11/2021,Queensland,QLD,3,2120,0,7,7123,4899035,3,2120,2102,-1,4,0,0,0,0,16378,7154657,0
30/11/2021,Queensland,QLD,2,2127,0,7,9068,4915095,2,2127,2104,5,12,0,0,0,0,27719,7196060,0
3/12/2021,Queensland,QLD,6,2139,0,7,10005,4945853,6,2139,2107,2,16,0,0,0,0,35620,7289558,0
4/12/2021,Queensland,QLD,6,2145,0,7,10193,4956046,6,2145,2107,5,21,0,0,0,0,33091,7322649,0
5/12/2021,Queensland,QLD,7,2152,0,7,8328,4964374,7,2152,2107,4,25,0,0,0,0,18871,7341520,0
6/12/2021,Queensland,QLD,3,2155,0,7,10579,4974953,3,2155,2107,4,29,0,0,0,0,15258,7356778,0
9/12/2021,Queensland,QLD,0,2157,0,7,14697,5010839,0,2157,2110,-7,27,0,0,0,0,37327,7456955,0
12/12/2021,Queensland,QLD,1,2168,0,7,11902,5043040,1,2168,2114,3,28,0,0,0,0,18807,7537756,0
20/12/2021,Queensland,QLD,59,2356,0,7,12371,5148455,59,2356,2141,9,66,0,0,0,0,21878,7899467,0
22/12/2021,Queensland,QLD,185,2613,0,7,29883,5213831,185,2613,2146,5,80,0,1,0,0,53661,8002861,0
23/12/2021,Queensland,QLD,364,2977,0,7,33749,5247580,364,2977,2146,14,94,0,1,0,0,54727,8057588,0
24/12/2021,Queensland,QLD,586,3563,0,7,30668,5278248,586,3563,2146,17,111,0,1,0,0,47344,8104932,0
25/12/2021,Queensland,QLD,765,4328,0,7,33971,5312219,765,4328,2146,0,111,0,1,0,0,0,8104932,0
27/12/2021,Queensland,QLD,765,5798,0,7,24526,5366599,765,5798,2148,-28,72,0,1,0,0,37376,8142308,0
1/01/2022,Queensland,QLD,2262,16125,0,7,34975,5524389,2262,16125,2188,24,150,0,1,0,0,0,8223175,0
2/01/2022,Queensland,QLD,3582,19707,0,7,33982,5558371,3582,19707,2188,20,170,4,5,0,0,0,8223175,0
29/03/2020,New South Wales,NSW,174,1791,0,8,6575,93099,174,1791,0,0,0,0,0,0,0,0,0,0
30/03/2020,New South Wales,NSW,127,1918,0,8,3347,96446,127,1918,0,0,0,0,0,0,0,0,0,0
31/03/2020,New South Wales,NSW,114,2032,0,8,3505,99951,114,2032,0,0,0,0,0,0,0,0,0,0
20/04/2020,Tasmania,TAS,5,202,0,8,377,6697,5,202,68,1,19,0,2,0,0,0,0,0
27/04/2020,Western Australia,WA,0,549,0,8,586,35391,0,549,486,0,16,0,4,0,0,0,0,0
1/01/2022,South Australia,SA,2100,13178,0,8,23790,3111715,2100,13178,1426,31,71,0,4,0,1,0,2875069,0
2/01/2022,South Australia,SA,2295,15473,0,8,21140,3132855,2295,15473,1426,11,82,3,7,0,1,0,2875069,0
3/01/2022,South Australia,SA,2548,18021,0,8,19437,3152292,2548,18021,1426,12,94,2,9,0,1,18699,2893768,0
4/01/2022,Queensland,QLD,5685,29626,0,8,33321,5622493,5685,29626,2189,25,205,2,11,1,2,6822,8276257,0
4/01/2022,South Australia,SA,3234,21255,0,8,20856,3173148,3234,21255,1426,8,102,2,11,0,1,5904,2899672,0
5/01/2022,Queensland,QLD,6775,36401,0,8,13772,5636265,6775,36401,2189,70,275,-1,10,0,2,40803,8317060,0
5/01/2022,South Australia,SA,3490,24745,0,8,21097,3194245,3490,24745,1426,23,125,1,12,0,1,20742,2920414,0
6/01/2022,South Australia,SA,3068,27813,0,8,19163,3213408,3068,27813,1426,-2,123,0,12,0,1,21884,2942298,0
6/05/2020,Western Australia,WA,0,551,0,9,1739,49892,0,551,528,0,7,0,3,0,0,0,0,0
10/05/2020,Western Australia,WA,0,552,0,9,1195,55758,0,552,536,0,4,0,1,0,0,0,0,0
11/05/2020,Western Australia,WA,0,552,0,9,340,56098,0,552,536,0,4,0,1,0,0,0,0,0
14/05/2020,Western Australia,WA,1,554,0,9,2633,61267,1,554,538,0,1,0,1,0,0,0,0,0
15/05/2020,Western Australia,WA,0,554,0,9,1981,63248,0,554,538,0,1,0,1,0,0,0,0,0
19/05/2020,Western Australia,WA,0,556,0,9,1110,67649,0,556,544,0,1,0,0,0,0,0,0,0
20/05/2020,Western Australia,WA,0,556,0,9,1995,69644,0,556,544,0,1,0,0,0,0,0,0,0
21/05/2020,Western Australia,WA,0,556,0,9,1998,71642,0,556,544,-1,0,0,0,0,0,0,0,0
22/05/2020,Western Australia,WA,0,556,0,9,1664,73306,0,556,544,0,0,0,0,0,0,0,0,0
24/05/2020,Western Australia,WA,0,556,0,9,1160,76644,0,556,545,0,0,0,0,0,0,0,0,0
25/05/2020,Western Australia,WA,4,560,0,9,857,77501,4,560,545,0,0,0,0,0,0,0,0,0
26/05/2020,Western Australia,WA,6,566,0,9,807,78308,6,566,545,0,0,0,0,0,0,0,0,0
27/05/2020,Western Australia,WA,0,566,0,9,1858,80166,0,566,545,0,0,0,0,0,0,0,0,0
30/05/2020,Western Australia,WA,0,581,0,9,3464,89202,0,581,546,0,0,0,0,0,0,0,0,0
1/06/2020,Western Australia,WA,1,585,0,9,2471,94001,1,585,547,1,1,0,0,0,0,0,0,0
2/06/2020,Western Australia,WA,0,585,0,9,947,94948,0,585,547,1,2,0,0,0,0,0,0,0
4/06/2020,Western Australia,WA,0,586,0,9,4179,102091,0,586,551,0,1,0,0,0,0,0,0,0
5/06/2020,Western Australia,WA,4,590,0,9,5720,107811,4,590,551,-1,0,0,0,0,0,0,0,0
6/06/2020,Western Australia,WA,1,591,0,9,4299,112110,1,591,551,0,0,0,0,0,0,0,0,0
7/06/2020,Western Australia,WA,0,591,0,9,3397,115507,0,591,551,0,0,0,0,0,0,0,0,0
8/06/2020,Western Australia,WA,0,591,0,9,2990,118497,0,591,551,0,0,0,0,0,0,0,0,0
13/06/2020,Western Australia,WA,0,592,0,9,5615,140106,0,592,565,0,0,0,0,0,0,0,0,0
16/06/2020,Western Australia,WA,0,592,0,9,0,143418,0,592,581,0,0,0,0,0,0,0,0,0
18/06/2020,Western Australia,WA,1,593,0,9,3783,152603,1,593,582,0,0,0,0,0,0,0,0,0
19/06/2020,Western Australia,WA,0,593,0,9,3212,155815,0,593,582,0,0,0,0,0,0,0,0,0
20/06/2020,Western Australia,WA,0,593,0,9,2947,158762,0,593,582,0,0,0,0,0,0,0,0,0
21/06/2020,Western Australia,WA,1,594,0,9,2503,161265,1,594,582,0,0,0,0,0,0,0,0,0
22/06/2020,Western Australia,WA,0,594,0,9,800,162065,0,594,582,0,0,0,0,0,0,0,0,0
24/06/2020,Western Australia,WA,0,596,0,9,3054,167201,0,596,583,0,0,0,0,0,0,0,0,0
25/06/2020,Western Australia,WA,0,596,0,9,3994,171195,0,596,583,0,0,0,0,0,0,0,0,0
26/06/2020,Western Australia,WA,0,596,0,9,3135,174330,0,596,583,0,0,0,0,0,0,0,0,0
27/06/2020,Western Australia,WA,0,596,0,9,0,174330,0,596,583,0,0,0,0,0,0,0,0,0
28/06/2020,Western Australia,WA,1,597,0,9,0,174330,1,597,583,0,0,0,0,0,0,0,0,0
30/06/2020,Western Australia,WA,2,599,0,9,3187,182513,2,599,584,0,0,0,0,0,0,0,0,0
2/07/2020,Western Australia,WA,0,599,0,9,3103,188953,0,599,586,0,0,0,0,0,0,0,0,0
3/07/2020,Western Australia,WA,0,599,0,9,2260,191213,0,599,586,0,0,0,0,0,0,0,0,0
5/07/2020,Western Australia,WA,6,605,0,9,0,191213,6,605,587,0,0,0,0,0,0,0,0,0
6/07/2020,Western Australia,WA,3,608,0,9,4895,196108,3,608,587,0,0,0,0,0,0,0,0,0
7/07/2020,Western Australia,WA,0,608,0,9,1776,197884,0,608,587,0,0,0,0,0,0,0,0,0
9/07/2020,Western Australia,WA,3,613,0,9,2204,203091,3,613,588,0,0,0,0,0,0,0,0,0
10/07/2020,Western Australia,WA,3,616,0,9,1838,204929,3,616,588,0,0,0,0,0,0,0,0,0
11/07/2020,Western Australia,WA,2,618,0,9,0,204929,2,618,588,0,0,0,0,0,0,0,0,0
14/07/2020,Western Australia,WA,1,620,0,9,495,209567,1,620,590,0,0,0,0,0,0,0,0,0
15/07/2020,Western Australia,WA,8,628,0,9,5118,214685,8,628,590,1,1,0,0,0,0,0,0,0
19/07/2020,Western Australia,WA,0,633,0,9,0,219758,0,633,599,1,1,0,0,0,0,0,0,0
28/07/2020,Western Australia,WA,1,636,0,9,1840,243279,1,636,624,0,0,0,0,0,0,0,0,0
29/07/2020,Western Australia,WA,2,638,0,9,2899,246178,2,638,624,0,0,0,0,0,0,0,0,0
30/07/2020,Western Australia,WA,1,639,0,9,2499,248677,1,639,622,0,0,0,0,0,0,0,0,0
31/07/2020,Western Australia,WA,1,640,0,9,1112,249789,1,640,622,0,0,0,0,0,0,0,0,0
1/08/2020,Western Australia,WA,0,640,0,9,0,249789,0,640,620,0,0,0,0,0,0,0,0,0
3/08/2020,Western Australia,WA,0,641,0,9,7793,257582,0,641,624,0,0,0,0,0,0,0,0,0
5/08/2020,Western Australia,WA,1,642,0,9,3451,263076,1,642,626,0,0,0,0,0,0,0,0,0
6/08/2020,Western Australia,WA,0,642,0,9,3138,266214,0,642,626,0,0,0,0,0,0,0,0,0
11/08/2020,Western Australia,WA,0,642,0,9,2019,276579,0,642,630,0,0,0,0,0,0,0,0,0
13/08/2020,Western Australia,WA,2,644,0,9,2888,283004,2,644,632,0,0,0,0,0,0,0,0,0
14/08/2020,Western Australia,WA,1,645,0,9,2064,285068,1,645,632,0,0,0,0,0,0,0,0,0
15/08/2020,Western Australia,WA,1,646,0,9,0,285068,1,646,632,0,0,0,0,0,0,0,0,0
17/08/2020,Western Australia,WA,0,646,0,9,6330,291398,0,646,633,0,0,0,0,0,0,0,0,0
18/08/2020,Western Australia,WA,1,647,0,9,1894,293292,1,647,633,0,0,0,0,0,0,0,0,0
19/08/2020,Western Australia,WA,4,651,0,9,3510,296802,4,651,633,0,0,0,0,0,0,0,0,0
20/08/2020,Western Australia,WA,0,651,0,9,2235,299037,0,651,633,0,0,0,0,0,0,0,0,0
21/08/2020,Western Australia,WA,0,651,0,9,2679,301716,0,651,633,0,0,0,0,0,0,0,0,0
22/08/2020,Western Australia,WA,0,651,0,9,0,301716,0,651,633,0,0,0,0,0,0,0,0,0
25/08/2020,Western Australia,WA,0,653,0,9,20674,328471,0,653,635,0,0,0,0,0,0,0,0,0
28/08/2020,Western Australia,WA,2,655,0,9,1646,337403,2,655,637,0,0,0,0,0,0,0,0,0
29/08/2020,Western Australia,WA,0,655,0,9,0,337403,0,655,637,0,0,0,0,0,0,0,0,0
31/08/2020,Western Australia,WA,0,655,0,9,7811,345214,0,655,641,0,0,0,0,0,0,0,0,0
1/09/2020,Western Australia,WA,0,655,0,9,3121,348335,0,655,641,0,0,0,0,0,0,0,0,0
2/09/2020,Western Australia,WA,0,655,0,9,4148,352483,0,655,641,0,0,0,0,0,0,0,0,0
5/09/2020,Western Australia,WA,0,655,0,9,0,358331,0,655,644,0,0,0,0,0,0,0,0,0
6/09/2020,Western Australia,WA,1,656,0,9,0,358331,1,656,644,0,0,0,0,0,0,0,0,0
7/09/2020,Western Australia,WA,1,657,0,9,6533,364864,1,657,644,0,0,0,0,0,0,0,0,0
8/09/2020,Western Australia,WA,1,658,0,9,3266,368130,1,658,644,0,0,0,0,0,0,0,0,0
10/09/2020,Western Australia,WA,1,659,0,9,4706,375910,1,659,646,0,1,0,0,0,0,0,0,0
11/09/2020,Western Australia,WA,0,659,0,9,1373,377283,0,659,646,0,1,0,0,0,0,0,0,0
12/09/2020,Western Australia,WA,0,659,0,9,0,377283,0,659,646,-1,0,0,0,0,0,0,0,0
13/09/2020,Western Australia,WA,0,659,0,9,0,377283,0,659,646,0,0,0,0,0,0,0,0,0
14/09/2020,Western Australia,WA,0,659,0,9,7318,384601,0,659,646,0,0,0,0,0,0,0,0,0
15/09/2020,Western Australia,WA,0,659,0,9,3012,387613,0,659,646,0,0,0,0,0,0,0,0,0
16/09/2020,Western Australia,WA,1,660,0,9,2660,390273,1,660,646,0,0,0,0,0,0,0,0,0
19/09/2020,Western Australia,WA,0,661,0,9,0,395402,0,661,649,0,0,0,0,0,0,0,0,0
21/09/2020,Western Australia,WA,0,662,0,9,2796,398198,0,662,650,0,0,0,0,0,0,0,0,0
22/09/2020,Western Australia,WA,3,665,0,9,4469,402667,3,665,650,1,1,0,0,0,0,0,0,0
23/09/2020,Western Australia,WA,0,665,0,9,2579,405246,0,665,650,0,1,0,0,0,0,0,0,0
24/09/2020,Western Australia,WA,3,668,0,9,2061,407307,3,668,650,0,1,0,0,0,0,0,0,0
25/09/2020,Western Australia,WA,0,668,0,9,2864,410171,0,668,650,0,1,0,0,0,0,0,0,0
26/09/2020,Western Australia,WA,1,669,0,9,0,410171,1,669,650,0,1,0,0,0,0,0,0,0
29/09/2020,Western Australia,WA,8,684,0,9,3275,413446,8,684,653,0,0,0,0,0,0,0,0,0
30/09/2020,Western Australia,WA,0,684,0,9,5327,418773,0,684,653,0,0,0,0,0,0,0,0,0
8/10/2020,Western Australia,WA,2,690,0,9,2729,439993,2,690,670,0,0,0,0,0,0,0,0,0
9/10/2020,Western Australia,WA,2,692,0,9,2306,442299,2,692,670,0,0,0,0,0,0,0,0,0
10/10/2020,Western Australia,WA,0,692,0,9,0,442299,0,692,670,0,0,0,0,0,0,0,0,0
11/10/2020,Western Australia,WA,2,694,0,9,0,442299,2,694,670,0,0,0,0,0,0,0,0,0
14/10/2020,Western Australia,WA,1,704,0,9,4517,454044,1,704,676,-1,0,0,0,0,0,0,0,0
15/10/2020,Western Australia,WA,5,709,0,9,2331,456375,5,709,676,0,0,0,0,0,0,0,0,0
17/10/2020,Western Australia,WA,2,711,0,9,0,458327,2,711,683,0,0,0,0,0,0,0,0,0
19/10/2020,Western Australia,WA,0,714,0,9,5645,463972,0,714,685,0,0,0,0,0,0,0,0,0
20/10/2020,Western Australia,WA,24,738,0,9,2098,466070,24,738,685,0,0,0,0,0,0,0,0,0
22/10/2020,Western Australia,WA,8,747,0,9,2444,471489,8,747,690,0,0,0,0,0,0,0,0,0
24/10/2020,Western Australia,WA,4,757,0,9,0,473120,4,757,692,0,1,0,0,0,0,0,0,0
27/10/2020,Western Australia,WA,2,764,0,9,2154,480530,2,764,700,0,0,0,0,0,0,0,0,0
9/11/2020,Western Australia,WA,0,776,0,9,4869,506297,0,776,757,0,0,0,0,0,0,0,0,0
10/11/2020,Western Australia,WA,2,778,0,9,2128,508425,2,778,757,0,0,0,0,0,0,0,0,0
11/11/2020,Western Australia,WA,2,780,0,9,2302,510727,2,780,757,0,0,0,0,0,0,0,0,0
14/11/2020,Western Australia,WA,0,783,0,9,0,514223,0,783,761,0,0,0,0,0,0,0,0,0
18/11/2020,Western Australia,WA,6,794,0,9,3206,525177,6,794,767,0,0,0,0,0,0,0,0,0
19/11/2020,Western Australia,WA,0,794,0,9,2447,527624,0,794,767,0,0,0,0,0,0,0,0,0
20/11/2020,Western Australia,WA,2,796,0,9,2156,529780,2,796,767,0,0,0,0,0,0,0,0,0
22/11/2020,Western Australia,WA,2,799,0,9,0,529780,2,799,772,0,0,0,0,0,0,0,0,0
24/11/2020,Western Australia,WA,4,808,0,9,3074,539122,4,808,774,0,0,0,0,0,0,0,0,0
25/11/2020,Western Australia,WA,2,810,0,9,2704,541826,2,810,774,0,0,0,0,0,0,0,0,0
7/12/2020,Western Australia,WA,0,830,0,9,7488,571245,0,830,808,0,0,0,0,0,0,0,0,0
9/12/2020,Western Australia,WA,1,832,0,9,2907,576673,1,832,810,0,0,0,0,0,0,0,0,0
16/12/2020,Western Australia,WA,4,842,0,9,2453,592209,4,842,821,0,0,0,0,0,0,0,0,0
17/12/2020,Western Australia,WA,1,843,0,9,2458,594667,1,843,821,0,0,0,0,0,0,0,0,0
18/12/2020,Western Australia,WA,1,844,0,9,1704,596371,1,844,821,0,0,0,0,0,0,0,0,0
26/12/2020,Western Australia,WA,5,853,0,9,0,612889,5,853,832,0,0,0,0,0,0,0,0,0
27/12/2020,Western Australia,WA,2,855,0,9,0,612889,2,855,832,0,0,0,0,0,0,0,0,0
31/12/2020,Western Australia,WA,2,861,0,9,2762,626447,2,861,838,0,0,0,0,0,0,0,0,0
1/01/2021,Western Australia,WA,2,863,0,9,0,626447,2,863,838,0,0,0,0,0,0,0,0,0
2/01/2021,Western Australia,WA,3,866,0,9,0,626447,3,866,838,0,0,0,0,0,0,0,0,0
4/01/2021,Western Australia,WA,1,868,0,9,9939,636386,1,868,839,0,0,0,0,0,0,0,0,0
6/01/2021,Western Australia,WA,3,872,0,9,4071,644276,3,872,845,1,1,0,0,0,0,0,0,0
8/01/2021,Western Australia,WA,0,874,0,9,2731,650942,0,874,847,0,1,0,0,0,0,0,0,0
11/01/2021,Western Australia,WA,2,877,0,9,10079,663760,2,877,851,0,1,0,0,0,0,0,0,0
13/01/2021,Western Australia,WA,1,879,0,9,2813,672939,1,879,855,0,1,0,0,0,0,0,0,0
14/01/2021,Western Australia,WA,2,881,0,9,5748,678687,2,881,855,0,1,0,0,0,0,0,0,0
19/01/2021,Western Australia,WA,1,888,0,9,3604,697023,1,888,865,0,0,0,0,0,0,0,0,0
25/01/2021,Western Australia,WA,0,894,0,9,7361,714494,0,894,873,0,0,0,0,0,0,0,0,0
26/01/2021,Western Australia,WA,1,895,0,9,0,714494,1,895,873,0,0,0,0,0,0,0,0,0
27/01/2021,Western Australia,WA,2,897,0,9,3927,718421,2,897,873,0,0,0,0,0,0,0,0,0
1/02/2021,Western Australia,WA,0,903,0,9,6939,728898,0,903,881,0,0,0,0,0,0,0,0,0
3/02/2021,Western Australia,WA,0,904,0,9,17248,756194,0,904,886,0,1,0,0,0,0,0,0,0
5/02/2021,Western Australia,WA,1,907,0,9,9408,779033,1,907,887,0,1,0,0,0,0,0,0,0
6/02/2021,Western Australia,WA,0,907,0,9,8477,787510,0,907,887,-1,0,0,0,0,0,0,0,0
7/02/2021,Western Australia,WA,0,907,0,9,5264,792774,0,907,887,0,0,0,0,0,0,0,0,0
15/02/2021,Western Australia,WA,0,910,0,9,10123,833097,0,910,896,0,0,0,0,0,0,0,0,0
18/02/2021,Western Australia,WA,0,910,0,9,3347,843114,0,910,898,0,0,0,0,0,0,0,0,0
19/02/2021,Western Australia,WA,0,910,0,9,2345,845459,0,910,897,0,0,0,0,0,0,0,0,0
22/02/2021,Western Australia,WA,1,912,0,9,8251,853710,1,912,899,0,0,0,0,0,0,378,378,0
24/02/2021,Western Australia,WA,0,913,0,9,3615,860784,0,913,901,0,0,0,0,0,0,422,800,0
25/02/2021,Western Australia,WA,0,913,0,9,0,860784,0,913,901,0,0,0,0,0,0,440,1240,0
26/02/2021,Western Australia,WA,0,913,0,9,1983,862767,0,913,901,0,0,0,0,0,0,414,1654,0
27/02/2021,Western Australia,WA,0,913,0,9,0,862767,0,913,901,0,0,0,0,0,0,645,2299,0
28/02/2021,Western Australia,WA,0,913,0,9,0,862767,0,913,901,0,0,0,0,0,0,285,2584,0
1/03/2021,Western Australia,WA,0,913,0,9,0,862767,0,913,901,0,0,0,0,0,0,295,2879,0
2/03/2021,Western Australia,WA,0,913,0,9,7978,870745,0,913,901,0,0,0,0,0,0,-17,2862,0
3/03/2021,Western Australia,WA,1,914,0,9,3342,874087,1,914,901,0,0,0,0,0,0,657,3519,0
5/03/2021,Western Australia,WA,0,914,0,9,2411,879233,0,914,902,0,0,0,0,0,0,1200,5546,0
7/03/2021,Western Australia,WA,1,917,0,9,0,879233,1,917,903,0,0,0,0,0,0,256,6872,0
8/03/2021,Western Australia,WA,2,919,0,9,7958,887191,2,919,903,0,0,0,0,0,0,968,7840,0
9/03/2021,Western Australia,WA,1,920,0,9,2595,889786,1,920,903,0,0,0,0,0,0,1449,9289,0
10/03/2021,Western Australia,WA,1,921,0,9,3091,892877,1,921,903,0,0,0,0,0,0,2084,11373,0
12/03/2021,Western Australia,WA,0,922,0,9,2521,897976,0,922,905,0,0,0,0,0,0,2454,15952,0
13/03/2021,Western Australia,WA,1,923,0,9,0,897976,1,923,905,0,0,0,0,0,0,1796,17748,0
15/03/2021,Western Australia,WA,1,925,0,9,6634,904610,1,925,906,0,0,0,0,0,0,557,18948,0
17/03/2021,Western Australia,WA,1,927,0,9,2894,910259,1,927,907,0,0,0,0,0,0,2394,22944,0
19/03/2021,Western Australia,WA,2,929,0,9,2803,915537,2,929,908,0,0,0,0,0,0,2631,28134,0
20/03/2021,Western Australia,WA,1,930,0,9,0,915537,1,930,908,0,0,0,0,0,0,2437,30571,0
26/03/2021,Western Australia,WA,0,934,0,9,2898,931175,0,934,915,0,0,0,0,0,0,2406,41665,0
27/03/2021,Western Australia,WA,0,934,0,9,0,931175,0,934,915,0,0,0,0,0,0,2382,44047,0
28/03/2021,Western Australia,WA,1,935,0,9,0,931175,1,935,915,0,0,0,0,0,0,495,44542,0
31/03/2021,Western Australia,WA,4,942,0,9,2906,944265,4,942,918,0,0,0,0,0,0,3030,50731,0
1/04/2021,Western Australia,WA,2,944,0,9,2819,947084,2,944,918,0,0,0,0,0,0,2751,53482,0
5/04/2021,Western Australia,WA,1,948,0,9,0,947084,1,948,922,0,0,0,0,0,0,146,57018,0
11/04/2021,Western Australia,WA,2,953,0,9,0,963123,2,953,933,0,0,0,0,0,0,3045,121718,0
15/04/2021,Western Australia,WA,1,965,0,9,2646,980080,1,965,938,0,1,0,0,0,0,5686,139686,0
18/04/2021,Western Australia,WA,6,973,0,9,0,982480,6,973,941,0,1,1,1,0,0,2643,152938,0
19/04/2021,Western Australia,WA,2,975,0,9,6213,988693,2,975,941,0,1,0,1,0,0,11061,163999,0
23/04/2021,Western Australia,WA,0,982,0,9,2558,999110,0,982,944,0,1,0,0,0,0,6178,190610,0
25/04/2021,Western Australia,WA,2,986,0,9,11859,1015046,2,986,946,-1,0,0,0,0,0,2054,199233,0
13/05/2021,Western Australia,WA,0,1015,0,9,3307,1131460,0,1015,993,0,2,0,1,0,0,7500,303284,0
17/05/2021,Western Australia,WA,0,1015,0,9,7008,1141617,0,1015,999,0,1,0,1,0,0,2168,325733,0
19/05/2021,Western Australia,WA,0,1015,0,9,4317,1147930,0,1015,1000,0,1,0,1,0,0,8658,342472,0
20/05/2021,Western Australia,WA,1,1016,0,9,2913,1150843,1,1016,1000,0,1,-1,0,0,0,8985,351457,0
24/05/2021,Western Australia,WA,1,1017,0,9,5638,1159358,1,1017,1004,0,0,0,0,0,0,1740,378198,0
27/05/2021,Western Australia,WA,0,1017,0,9,3805,1169715,0,1017,1006,0,0,0,0,0,0,10992,406913,0
28/05/2021,Western Australia,WA,0,1017,0,9,9468,1179183,0,1017,1006,0,0,0,0,0,0,10758,417671,0
29/05/2021,Western Australia,WA,0,1017,0,9,0,1179183,0,1017,1006,0,0,0,0,0,0,10656,428327,0
30/05/2021,Western Australia,WA,0,1017,0,9,0,1179183,0,1017,1006,0,0,0,0,0,0,3791,432118,0
31/05/2021,Western Australia,WA,1,1018,0,9,13512,1192695,1,1018,1006,0,0,0,0,0,0,4491,436609,0
1/06/2021,Western Australia,WA,1,1019,0,9,4101,1196796,1,1019,1006,0,0,0,0,0,0,10231,446840,0
3/06/2021,Western Australia,WA,0,1018,0,9,4034,1205363,0,1018,1008,0,0,0,0,0,0,10612,467681,0
4/06/2021,Western Australia,WA,0,1018,0,9,3840,1209203,0,1018,1008,0,0,0,0,0,0,11456,479137,0
5/06/2021,Western Australia,WA,0,1018,0,9,0,1209203,0,1018,1008,0,0,0,0,0,0,10848,489985,0
6/06/2021,Western Australia,WA,0,1018,0,9,0,1209203,0,1018,1008,0,0,0,0,0,0,5814,495799,0
7/06/2021,Western Australia,WA,1,1019,0,9,0,1209203,1,1019,1008,0,0,0,0,0,0,1725,497524,0
8/06/2021,Western Australia,WA,-1,1018,0,9,9336,1218539,-1,1018,1008,0,0,0,0,0,0,1822,499346,0
9/06/2021,Western Australia,WA,0,1018,0,9,5539,1224078,0,1018,1008,0,0,0,0,0,0,9648,508994,0
10/06/2021,Western Australia,WA,0,1018,0,9,3775,1227853,0,1018,1008,0,0,0,0,0,0,10305,519299,0
12/06/2021,Western Australia,WA,0,1018,0,9,0,1231907,0,1018,1009,0,0,0,0,0,0,11305,543217,0
13/06/2021,Western Australia,WA,0,1018,0,9,0,1231907,0,1018,1009,0,0,0,0,0,0,6645,549862,0
14/06/2021,Western Australia,WA,0,1018,0,9,7460,1239367,0,1018,1009,0,0,0,0,0,0,3589,553451,0
15/06/2021,Western Australia,WA,1,1019,0,9,3240,1242607,1,1019,1009,0,0,0,0,0,0,9219,562670,0
16/06/2021,Western Australia,WA,1,1020,0,9,4530,1247137,1,1020,1009,0,0,0,0,0,0,10626,573296,0
17/06/2021,Western Australia,WA,0,1020,0,9,4919,1252056,0,1020,1009,0,0,0,0,0,0,11148,584444,0
18/06/2021,Western Australia,WA,0,1020,0,9,2533,1254589,0,1020,1009,0,0,0,0,0,0,10333,594777,0
19/06/2021,Western Australia,WA,0,1020,0,9,0,1254589,0,1020,1009,0,0,0,0,0,0,10229,605006,0
20/06/2021,Western Australia,WA,0,1020,0,9,0,1254589,0,1020,1009,0,0,0,0,0,0,5830,610836,0
21/06/2021,Western Australia,WA,0,1020,0,9,10846,1265435,0,1020,1009,0,0,0,0,0,0,4500,615336,0
22/06/2021,Western Australia,WA,0,1020,0,9,4759,1270194,0,1020,1009,0,0,0,0,0,0,9994,625330,0
23/06/2021,Western Australia,WA,0,1020,0,9,4006,1274200,0,1020,1009,0,0,0,0,0,0,12030,637360,0
24/06/2021,Western Australia,WA,1,1021,0,9,3937,1278137,1,1021,1009,0,0,0,0,0,0,12445,649805,0
26/06/2021,Western Australia,WA,0,1021,0,9,0,1282606,0,1021,1010,0,0,0,0,0,0,9465,669818,0
